content,creationTime,score,anonymousFlag,plusAvailable,location,nickname,productColor
质感还可以喔，不错不错,2023-09-24 21:18:47,5,1,0,四川,j***B,mini12 鸢尾紫
很好用，小朋友很喜欢，就是相纸有点贵,2023-07-24 10:47:53,5,1,201,安徽,l***g,mini12 浅樱粉
外观精致 手感好 功能正常,2023-10-20 12:30:46,5,1,103,江苏,星***_,mini12 浅樱粉
总体还行，拍立得比较受光线影响,2023-10-07 15:23:44,5,1,0,广东,_***悠,mini12 浅樱粉【3天左右发货】
发货速度快，客服耐心满足客户需求，产品包装精致,2023-08-30 07:32:28,5,1,0,浙江,j***0,mini12 绣球蓝
发货与物流速度满意，产品包装精致，客户态度好！,2023-08-30 07:35:02,5,1,0,浙江,j***0,mini12 浅樱粉
颜色好好看，是我喜欢的绿色，包装完好,2023-09-26 12:14:21,5,1,0,广东,j***u,mini12 薄荷绿
发货速度快 品质也好 蓝色的好好看！,2023-10-04 19:19:09,5,1,201,天津,欣***店,mini12 绣球蓝
外形挺好看的 就是没看到不附送相纸,2023-07-01 16:03:30,5,1,0,山东,j***4,mini12 绣球蓝
外形漂亮，期待拍照效果,2023-09-26 22:12:53,5,1,0,广东,j***i,mini12 茉莉白
质量还可以，还没有拍照,2023-09-23 21:44:07,5,1,0,湖南,j***H,mini12 茉莉白
虽然等了很久但还是挺满意的,2023-08-28 10:19:30,5,1,0,江西,j***d,mini12 浅樱粉
送给小妹的生日礼物，挺喜欢,2023-10-05 19:06:51,5,1,201,重庆,无***终,mini12 鸢尾紫
相机没毛病，不错不错,2023-10-17 12:30:19,5,1,0,浙江,j***k,mini12 绣球蓝
买来送给闺蜜的，价格优惠,2023-08-27 08:56:28,5,1,201,山东,f***4,mini12 鸢尾紫
主打一个孩子喜欢就好了,2023-09-02 18:26:15,5,1,201,广东,u***m,mini12 薄荷绿
好好好👍小巧精致漂亮,2023-07-03 16:35:20,5,1,201,广东,x***e,mini12 茉莉白
使用说明说的很清楚 就等我的相纸到了 等拍了再来返评咯,2023-10-01 09:51:40,5,1,103,江苏,菁***莕,mini12 茉莉白
天呐！这个紫色也太好看了吧！期待了好久终于下决心买了，送给自己的生日礼物，女人，要对自己好一点！,2023-09-25 20:04:05,5,1,0,北京,u***n,mini12 鸢尾紫
期待了好久终于到手了 颜色和照片一样很可爱 但是相纸还没到不知道效果怎么样 期待,2023-09-09 09:02:24,5,1,0,湖南,p***d,mini12 绣球蓝
相机收到了实物跟图片相符就等着相片到了试一下咯。,2023-09-16 13:27:22,5,1,0,广东,j***y,mini12 绣球蓝
可爱～虽然没有弄懂怎么拍但是先附赠大张哥一张～,2023-10-08 21:42:00,5,1,0,广东,j***L,mini12 茉莉白【3天左右发货】
mini12成像效果：成像良好操作难易：操作简单易学,2023-10-19 12:31:15,5,1,0,江苏,幽***动,mini12 绣球蓝
非常智能，不需要每次调整拍照模式了，目前还在联系自拍中,2023-09-11 09:43:02,5,1,201,上海,k***z,mini12 薄荷绿
一直期待有一个自己的拍立得，终于买到啦！！,2023-10-13 21:39:58,5,1,203,陕西,j***k,mini12 绣球蓝
第一次买，具体看追评叭，现在不好说。。,2023-08-26 09:59:13,5,1,201,上海,L***n,mini12 鸢尾紫
给宝贝的礼物，希望她喜欢。,2023-09-27 14:56:50,5,1,0,四川,d***2,mini12 绣球蓝
小巧可爱还没用期待使用效果,2023-09-25 22:07:00,5,1,0,浙江,j***g,mini12 绣球蓝
十分好看 very goods！！！,2023-10-13 12:54:53,5,1,0,海外,j***o,mini12 绣球蓝
成像效果：有点曝光过度，不知道是对焦问题还是相机自身的问题。因为刚开始用，也不敢确定，毕竟很费底片。操作难易：操作简单容易，没有难度。如果能够有缓存选择照片后打印就好了。,2023-10-03 10:27:37,5,1,201,浙江,u***f,mini12 绣球蓝
送给姐妹的生日礼物，她很喜欢，也有考虑ccd，可是在一些场景下还是拍立得更加方便，拍完就能出片甚至是赠予他人，就是后续耗材的费用会偏高，大家记得不用的时候拔出电池，千万别忘记了，不然电池漏液很麻烦,2023-08-23 21:07:26,5,1,201,新疆,u***z,mini12 鸢尾紫
第一次购买，不会使用，说明书都是英文版，看不懂。客服发过来几个视频也讲解不太清楚。搞得有点晕。后来整好了，拍出来一张看着还不错。,2023-08-04 07:53:35,5,1,201,河北,j***m,mini12 浅樱粉
送人的礼物，商品感觉有色差，颜色比图片上要深，根本不是薄荷绿！！？而且我本来以为里面带的有相片的那种，谁值得居然没有，有点失望,2023-08-10 11:17:43,5,1,203,湖北,云***天,mini12 薄荷绿
买的这款蓝色，收到之后才想起没有相纸～凑合着用以前的相纸拍了张照片，可能是相纸过期了，所以效果不是很理想。相机本身还是挺好用的,2023-06-26 18:41:58,5,1,201,北京,星***8,mini12 绣球蓝
颜色很好看，就是买来就降价了，入门首选，相纸经常断货，希望后面相纸不会涨价，11和12的升级变化感觉不是很明显，但12的成片率会比较高一点,2023-10-20 15:48:33,5,1,201,陕西,不***0,mini12 绣球蓝
物流是京东物流一点都不担心，相机也是一点瑕疵都没有,2023-09-21 11:55:06,5,1,203,山西,i***x,mini12 浅樱粉
这是我见过的最慢的京东快递相纸都到了两天相机才到,2023-09-20 15:26:41,5,1,0,山东,j***I,mini12 薄荷绿
垃圾  我不拆开看看怎么知道要不要留下  太垃圾了,2023-09-03 14:15:40,1,1,0,山东,芽***9,mini12 茉莉白
相纸太贵了，直接影响相机销售量,2023-08-19 10:23:45,5,1,0,黑龙江,w***e,mini12 薄荷绿（20号-23号发货）
买东西十多年从没给差评，第一次知道盒子一打开就不能退货的，真的刷新我的见识，一模一样的东西，~旗舰店便宜200来块，太无语了,2023-09-02 17:46:35,5,1,0,广东,j***5,mini12 茉莉白
这是第n次在网上买东西了，棒棒棒，东西便宜，而且质量好，物美价廉，买的放心，用的开心，感觉都买上瘾，买买买，根本停不下来，东西品种多，而且又特别全，划算方便，包装很好，而且没有任何损坏，会一直支持下去的，服务还可以，超级好用，好评，下次再来。,2023-10-17 22:48:09,5,1,201,山东,摄***o,mini12 薄荷绿
很漂亮，孩子很喜欢白色，按照说明书使用，方便。携带也很方便，使用小包背起来，靓靓的，后面有需要再来购买，再推荐朋友们来购买。,2023-08-12 09:50:10,5,1,203,四川,洋***良,mini12 茉莉白
学生用不需要这种带相纸的买错了因为拆了外包装不给退换货有~我比官方便宜,2023-10-08 07:00:47,5,1,0,辽宁,j***l,mini12 绣球蓝
发货还蛮快的 纸箱也很厚 我没想到薄荷绿的外包装那么粉哈哈哈 问题不大 由于赶时间 到手就包起来送人了 忘记拍照了就在网上盗了一张图 和图片上的颜色还挺像的 hin小清新! 操作也很容易上手 值得一冲,2023-07-14 23:56:18,5,1,103,上海,x***a,mini12 薄荷绿（3天发货）
颜值高 拍照好看成像效果：好反应速度：快操作难易：简单,2023-10-12 21:55:06,5,1,201,北京,j***q,mini12 鸢尾紫
东西挺好的 相机看着也挺好的 拍的照片也挺好看的 挺喜欢的这个的 颜色也好看 可以入手,2023-10-11 19:10:56,5,1,201,福建,Z***g,mini12 浅樱粉
很好用的相机啊，颜色也很好看，特别适合女孩子拍照，很良心的商家。京东的快递很好,2023-09-21 18:07:43,5,1,0,新疆,j***W,mini12 浅樱粉
买来送人的，具体怎么样不太清楚，好不好我也不知道，希望没有问题,2023-08-27 12:47:03,5,1,201,浙江,u***1,mini12 浅樱粉
真的挺好用的，女朋友很喜欢，拍出来的照片非常有味道,2023-08-26 11:21:13,5,1,201,广东,爱***熊,mini12 鸢尾紫
超级超级超级喜欢  蓝色好漂亮！！！！！！！等相纸到了期待,2023-10-13 15:30:35,5,1,203,吉林,诸***i,mini12 绣球蓝
相机挺不错的，小巧玲珑，美观，不错不错,2023-08-25 22:58:23,5,1,201,广东,S***4,mini12 浅樱粉
物品非常nice,2023-10-09 16:12:13,5,1,0,陕西,j***3,mini12 绣球蓝
很好看很喜欢,2023-10-09 19:41:42,5,1,0,浙江,炫***棒,mini12 薄荷绿
总体还行不过镜头上有点小瑕疵但是客服态度很好,2023-08-30 15:05:57,5,1,0,江苏,j***q,mini12 薄荷绿
东西很不错很好很可爱,2023-09-28 09:39:34,5,1,0,云南,j***5,mini12 浅樱粉
颜值非常高 很喜欢&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;&mdash;^_^,2023-09-20 17:54:24,5,1,0,安徽,j***J,mini12 浅樱粉
不错，对象非常喜欢,2023-09-28 09:45:54,5,1,103,河南,樂***啊,mini12 薄荷绿
拍出来真的很好看,2023-10-10 19:22:52,5,1,0,江西,j***J,mini12 鸢尾紫
儿子比较喜欢,2023-09-27 18:41:23,5,1,201,湖北,j***n,mini12 薄荷绿
很好看 很好用,2023-09-30 21:27:33,5,1,103,湖南,无***无,mini12 鸢尾紫
物流很快，很不错,2023-10-03 10:43:23,5,1,103,河北,j***x,mini12 绣球蓝
薄荷绿真的挺好看的,2023-09-29 11:53:25,5,1,0,安徽,j***u,mini12 薄荷绿
东西很棒，效果很好,2023-10-12 19:15:11,5,1,203,江苏,一***毛,mini12 薄荷绿
商品很美貌,2023-10-02 16:51:13,5,1,0,江西,j***C,mini12 鸢尾紫
很好不错，非常喜欢,2023-09-24 11:41:03,5,1,0,海南,j***8,mini12 薄荷绿
非常好，货真价实,2023-08-17 19:20:51,5,1,0,广东,诠***黑,mini12 鸢尾紫
很好，很喜欢！,2023-09-30 08:41:13,5,1,0,浙江,j***f,mini12 鸢尾紫
拍照效果好66666666,2023-09-01 10:31:05,5,1,201,福建,j***x,mini12 绣球蓝
很可爱可爱到爆炸,2023-07-05 22:16:53,5,1,201,广东,j***a,mini12 绣球蓝
外形漂亮！很满意,2023-09-28 19:43:24,5,1,203,北京,j***d,mini12 茉莉白
不错喜欢,2023-10-10 18:42:39,5,1,0,山西,逾***-,mini12 绣球蓝
效果很不错,2023-08-16 04:14:17,5,1,0,海外,j***f,mini12 浅樱粉
不错，很喜欢,2023-09-19 16:41:02,5,1,0,广东,j***H,mini12 绣球蓝
非常好用，颜值也高,2023-10-12 18:02:50,5,1,0,重庆,u***r,mini12 绣球蓝
紫色很可爱,2023-10-09 13:51:52,5,1,0,福建,j***t,mini12 鸢尾紫
包装的很好哦,2023-09-13 09:21:12,5,1,0,福建,j***5,mini12 茉莉白
不错的,2023-10-04 18:47:22,5,1,0,重庆,j***M,mini12 绣球蓝
非常好,2023-09-22 20:53:26,5,1,0,陕西,岁***鲨,mini12 茉莉白
感觉挺好的,2023-10-03 19:38:18,5,1,0,陕西,j***b,mini12 绣球蓝
非常好看哦,2023-09-14 15:10:09,5,1,203,安徽,嫣***y,mini12 鸢尾紫
很喜欢,2023-09-15 13:02:40,5,1,0,甘肃,j***c,mini12 浅樱粉
不错,2023-09-26 23:02:39,5,1,0,广东,j***2,mini12 薄荷绿
好看,2023-10-03 21:07:12,5,1,0,四川,j***U,mini12 浅樱粉【14天左右发货】
不错~,2023-09-21 12:56:47,5,1,0,湖北,j***3,mini12 绣球蓝
女朋友很喜欢！,2023-10-12 20:00:00,5,1,201,辽宁,大***椒,mini12 鸢尾紫
颜色很好看,2023-09-25 00:05:27,5,1,0,辽宁,Q***巴,mini12 薄荷绿
非常好,2023-10-16 12:43:05,5,1,0,山西,l***3,mini12 茉莉白（5天左右发货）
很不错！,2023-10-14 12:03:26,5,1,0,河北,j***0,mini12 鸢尾紫
拍立得的感觉爱了爱了！发货挺快挺好的。到了之后就背出去拍拍拍拍了。能够记录即时的感受，是照片不具备的优势,2023-08-24 09:57:01,5,1,203,上海,f***3,mini12 茉莉白
很好，好喜欢,2023-09-25 16:38:32,5,1,0,湖南,j***f,mini12 茉莉白
好棒哦好喜欢很期待耶,2023-10-12 20:01:54,5,1,0,山东,j***s,mini12 鸢尾紫
拍出来的照片很漂亮,2023-09-25 18:08:29,5,1,201,山东,u***l,mini12 浅樱粉
好看 客服也很耐心,2023-10-18 20:59:09,5,1,0,福建,j***i,mini12 绣球蓝
很好女朋友特别喜欢,2023-08-16 01:17:51,5,1,0,上海,j***4,mini12 鸢尾紫
送货很快，质量不错,2023-10-11 23:01:58,5,1,0,北京,j***b,mini12 茉莉白
包装很严实 派送快,2023-09-30 20:23:14,5,1,103,四川,哎***想,mini12 浅樱粉
不错不错，很满意,2023-10-20 18:34:07,5,1,0,广东,符***腾,mini12 浅樱粉
挺不错的挺好的,2023-10-10 12:19:28,5,1,0,河南,j***Z,mini12 茉莉白【3天左右发货】
很好的宝贝，喜欢,2023-10-07 14:29:15,5,1,0,天津,j***b,mini12 鸢尾紫
很不错 孩子很喜欢,2023-07-02 23:35:00,5,1,0,广东,j***L,mini12 鸢尾紫
好喜欢的颜色,2023-10-17 12:38:52,5,1,0,广东,j***e,mini12 薄荷绿
好用，操作简单,2023-09-28 17:30:53,5,1,0,上海,j***w,mini12 浅樱粉
尊嘟很好看,2023-10-19 12:18:26,5,1,201,黑龙江,j***Z,mini12 绣球蓝
很好 很喜欢,2023-10-12 12:42:34,5,1,0,山东,j***9,mini12 茉莉白
小盆友喜欢,2023-10-06 12:49:28,5,1,201,江苏,j***g,mini12 茉莉白【14天左右发货】
很不错很喜欢,2023-07-27 21:57:07,5,1,0,河南,j***A,mini12 鸢尾紫
真的很不错,2023-09-11 12:10:44,5,1,0,湖南,j***D,mini12 茉莉白
不错不错,2023-10-19 08:09:14,5,1,201,湖北,j***0,mini12 鸢尾紫
好看白色,2023-10-18 09:47:07,5,1,201,陕西,j***9,mini12 茉莉白（3天左右发货）
非常喜欢,2023-10-05 23:26:47,5,1,0,黑龙江,蓝***辉,mini12 茉莉白【14天左右发货】
不错不错,2023-09-27 22:02:22,4,1,0,北京,车***2,mini12 薄荷绿
手感很好！,2023-08-31 14:01:34,5,1,0,陕西,j***f,mini12 绣球蓝
超好看,2023-10-06 15:05:08,5,1,203,江苏,j***b,mini12 绣球蓝
好好好！,2023-09-29 10:04:39,5,1,0,重庆,j***9,mini12 绣球蓝
是好的,2023-09-26 08:07:59,5,1,201,安徽,逆***6,mini12 茉莉白
好东东,2023-09-23 22:49:27,5,1,201,新疆,伊***马,mini12 茉莉白
非常好！,2023-09-20 16:27:22,5,1,201,江苏,j***p,mini12 绣球蓝
好好好,2023-08-22 10:23:05,5,1,0,山东,u***8,mini12 绣球蓝
挺好的,2023-08-22 08:17:32,5,1,0,浙江,a***A,mini12 薄荷绿（下单7天发货）
很好用,2023-08-07 17:57:37,5,1,0,辽宁,婉***-,mini12 浅樱粉（8.5-8.7发货）
好用,2023-10-07 19:28:11,5,1,103,湖南,j***0,mini12 薄荷绿【3天左右发货】
好用,2023-10-04 08:16:39,5,1,103,河南,y***s,mini12 茉莉白【14天左右发货】
不错！,2023-10-02 11:48:15,5,1,0,浙江,j***c,mini12 茉莉白
好吃,2023-08-30 01:18:33,5,1,0,陕西,孤***人,mini12 浅樱粉
好用,2023-08-16 15:45:13,5,1,0,甘肃,j***v,mini12 浅樱粉
满意,2023-08-16 13:42:38,5,1,0,广东,c***r,mini12 鸢尾紫
一般,2023-07-16 16:01:42,5,1,0,广西,j***f,mini12 浅樱粉（3天发货）
好,2023-08-28 12:05:18,5,1,103,四川,j***e,mini12 鸢尾紫
好,2023-08-12 09:15:54,5,1,0,新疆,j***f,mini12 浅樱粉
商家不负责任,2023-08-18 13:19:55,1,1,0,广东,j***V,mini12 浅樱粉（20号-23号发货）
第一场写差评，因为太差了，希望其他人不要受骗。这个商家毫无信誉，满嘴谎话，知错还不改。1.显示的关键信息基本都是假的。因为旅游要用，我下单特地选择有货，当天发货，下单时显示有货当天发送才下单。过了几个小时不放心，自己去联系商家客服，被告知要几天后发货，所选择的也没货。2.商家推卸责任，骗客户进来再说。没货我理解，你为什么不及时改，商家立马说京东的问题系统的问题。那为什么其他商家没货就没货了，你还显示有货。你不首先考虑自己的问题么是你自己不想及时修改骗客户进来，还是自己管理不善没有及时通知京东。聊天截图说明几点。1.我跟他沟通显示下单时是当天发送（基于对京东信任，我当时没截图），她没有否认，说明我说的是真的。只是一味推诿，说是京东问题。2.在我的提示下，说已经运营通知说让京东修改了，我特地截图，还显示有货，第二天发送。你当时不是没货了么，还要继续骗？最后说一句：做人做事要诚信，不要做黑店。,2023-10-07 09:17:28,1,1,203,上海,j***1,mini12 浅樱粉【3天左右发货】
此用户未填写评价内容,2022-08-23 15:06:07,5,1,0,null,j***5,浅黄色
此用户未填写评价内容,2022-08-23 15:05:56,5,1,0,null,j***5,深红色
此用户未填写评价内容,2022-08-23 15:05:49,5,1,0,null,j***5,浅黄色
此用户未填写评价内容,2022-08-23 15:05:46,5,1,0,null,j***5,深蓝色
此用户未填写评价内容,2022-08-23 15:05:28,5,1,0,null,j***5,美版wi10
此用户未填写评价内容,2022-08-23 14:34:44,5,1,0,null,j***5,蓝色
此用户未填写评价内容,2022-08-23 14:28:06,5,1,0,null,j***5,黄色
此用户未填写评价内容,2022-08-23 14:27:56,5,1,0,null,j***5,深红色
此用户未填写评价内容,2022-08-23 14:27:45,5,1,0,null,j***5,蓝色
此用户未填写评价内容,2022-08-23 14:27:42,5,1,0,null,j***5,浅蓝色
此用户未填写评价内容,2022-08-23 14:27:35,5,1,0,null,j***5,卡其色
此用户未填写评价内容,2022-08-23 14:27:10,5,1,0,null,j***5,荧光色
此用户未填写评价内容,2022-08-23 14:18:27,5,1,0,null,j***5,草绿色
此用户未填写评价内容,2022-08-23 14:17:56,5,1,0,null,j***5,浅黄色
此用户未填写评价内容,2022-08-23 14:17:52,5,1,0,null,j***5,浅黄色
此用户未填写评价内容,2022-08-23 14:17:49,5,1,0,null,j***5,玫瑰红色
此用户未填写评价内容,2022-08-23 14:17:45,5,1,0,null,j***5,草绿色
此用户未填写评价内容,2022-08-23 14:17:35,5,1,0,null,j***5,蓝色
此用户未填写评价内容,2022-08-23 14:17:14,5,1,0,null,j***5,荧光色
此用户未填写评价内容,2022-08-23 14:17:00,5,1,0,null,j***5,紫色
此用户未填写评价内容,2022-08-23 14:16:42,5,1,0,null,j***5,深红色
此用户未填写评价内容,2022-08-23 13:47:24,5,1,0,null,j***5,黄色
此用户未填写评价内容,2022-08-23 13:47:20,5,1,0,null,j***5,浅黄色
此用户未填写评价内容,2022-08-23 13:47:13,5,1,0,null,j***5,深红色
此用户未填写评价内容,2022-08-23 13:46:52,5,1,0,null,j***5,蓝色
